zip,population,race_white,race_black,race_native,race_asian,race_other,race_hispanic
96027,2227,0.854961832,0.001796138,0.026942075,0.006286484,0.001796138,0.04220925
96028,1464,0.81215847,0.00068306,0.036202186,0.004098361,0,0.125
96029,124,0.798387097,0,0,0.024193548,0,0.153225806
96031,158,0.708860759,0,0.234177215,0.006329114,0,0.006329114
96032,2407,0.781055256,0.015787287,0.064810968,0.005400914,0.00083091,0.083921894
96033,432,0.847222222,0.006944444,0.034722222,0.006944444,0.00462963,0.064814815
96034,294,0.80952381,0.003401361,0.027210884,0.006802721,0,0.081632653
96035,3324,0.555655836,0.004813478,0.027677497,0.00631769,0.000300842,0.387484958
96037,308,0.772727273,0,0.035714286,0.003246753,0.006493506,0.116883117
96038,589,0.855687606,0.003395586,0.050933786,0.001697793,0,0.040747029
96039,1251,0.649880096,0.001598721,0.215827338,0.005595524,0.001598721,0.070343725
96040,341,0.736070381,0.011730205,0.129032258,0.005865103,0,0.090909091
96041,2747,0.803785948,0.0010921,0.058609392,0.004004368,0,0.074262832
96044,1022,0.837573386,0.004892368,0.031311155,0.000978474,0.006849315,0.058708415
96046,304,0.819078947,0,0.042763158,0,0,0.065789474
96047,1004,0.820717131,0.005976096,0.041832669,0.007968127,0.001992032,0.076693227
96048,736,0.85326087,0,0.032608696,0.002717391,0.012228261,0.063858696
96049,95,0.757894737,0,0.094736842,0,0,0.105263158
96050,414,0.869565217,0,0.050724638,0.004830918,0.007246377,0.031400966
96051,1139,0.911325724,0,0.024582968,0.003511853,0.000877963,0.030728709
96052,1460,0.831506849,0.019863014,0.02260274,0.004794521,0.003424658,0.086986301
96054,366,0.87704918,0,0.040983607,0.00273224,0,0.06557377
96055,3935,0.746886912,0.003557814,0.015756036,0.003049555,0.000508259,0.19339263
96056,1642,0.802070646,0.001218027,0.021924482,0.00365408,0,0.156516443
96057,1355,0.895940959,0.006642066,0.010332103,0.004428044,0,0.060516605
96058,798,0.588972431,0,0.033834586,0.010025063,0,0.330827068
96059,688,0.837209302,0.001453488,0.036337209,0.00872093,0,0.084302326
96061,36,0.944444444,0,0.027777778,0,0,0.027777778
96062,1105,0.87239819,0.002714932,0.007239819,0.010859729,0.010859729,0.067873303
96063,125,0.912,0,0.008,0.008,0,0.032
96064,4574,0.857236554,0.005465676,0.027984259,0.007214692,0.000437254,0.066025361
96065,357,0.756302521,0.019607843,0.1232493,0,0,0.053221289
96067,7165,0.863363573,0.010467551,0.006559665,0.016329379,0.001535241,0.069923238
96068,183,0.584699454,0.092896175,0.054644809,0.005464481,0,0.213114754
96069,982,0.905295316,0.00610998,0.015274949,0.00509165,0.00101833,0.038696538
96071,125,0.944,0,0.008,0,0,0.024
96073,4082,0.899314062,0.004164625,0.012248898,0.003919647,0.004409603,0.050465458
96074,260,0.661538462,0.092307692,0,0,0.015384615,0.207692308
96075,369,0.785907859,0.059620596,0.01897019,0.010840108,0.008130081,0.111111111
96076,166,0.861445783,0,0.006024096,0.006024096,0.012048193,0.090361446
96080,28764,0.767834793,0.005771103,0.018078153,0.0117508,0.001008205,0.166631901
96084,625,0.8096,0.0016,0.0656,0.008,0,0.0704
96085,85,0.752941176,0.070588235,0.047058824,0.011764706,0,0.023529412
96086,338,0.763313609,0,0.073964497,0.00887574,0.00591716,0.073964497
96087,600,0.853333333,0.013333333,0.028333333,0.016666667,0,0.035
96088,4506,0.888814913,0.00244119,0.019751443,0.007101642,0.000665779,0.045272969
96090,421,0.771971496,0.014251781,0.052256532,0.002375297,0,0.135391924
96091,699,0.899856938,0,0.015736767,0.010014306,0.001430615,0.050071531
96092,496,0.709677419,0.002016129,0.018145161,0.004032258,0,0.237903226
96093,4133,0.843697072,0.00145173,0.03242197,0.01161384,0,0.070650859
96094,6630,0.755354449,0.039215686,0.016742081,0.029110106,0.002714932,0.115233786
96096,695,0.887769784,0.002877698,0.018705036,0.002877698,0.001438849,0.046043165
96097,10031,0.802611903,0.005782076,0.046057223,0.009769714,0.000697837,0.089921244
961,32429,0.006259829,0.001726849,0.000123346,0.001696013,0.000277529,0.989546394
96101,5490,0.805282332,0.011839709,0.027140255,0.011111111,0.001821494,0.117486339
96103,1725,0.926956522,0.00057971,0.006376812,0.008695652,0,0.042898551
96104,748,0.818181818,0.001336898,0.017379679,0.002673797,0,0.14171123
96105,527,0.895635674,0.001897533,0.007590133,0.0056926,0,0.056925996
96106,479,0.956158664,0,0,0.004175365,0,0.020876827
96107,1269,0.758077226,0.007092199,0.047281324,0.010244287,0.001576044,0.152876281
96108,122,0.909836066,0,0.032786885,0,0.008196721,0.024590164
96109,2197,0.526172053,0.191624943,0.039144288,0.022758307,0.000455166,0.175238962
96110,166,0.885542169,0.006024096,0,0,0,0.096385542
96111,160,0.90625,0,0.025,0,0.00625,0.0375
96112,214,0.518691589,0.009345794,0.308411215,0,0.004672897,0.130841121
96113,1000,0.68,0.085,0.041,0.005,0.001,0.108
96114,3220,0.873602484,0.004658385,0.01552795,0.005590062,0.002173913,0.074223602
96115,145,0.979310345,0,0,0,0,0
96116,233,0.579399142,0.012875536,0.034334764,0.008583691,0,0.330472103
96117,405,0.832098765,0,0.002469136,0.002469136,0,0.133333333
96118,1627,0.85064536,0.001843884,0.017209588,0.001843884,0,0.109403811
96119,90,0.811111111,0.055555556,0.011111111,0,0,0.111111111
96120,957,0.672936259,0,0.21630094,0.006269592,0.001044932,0.082549634
96121,368,0.883152174,0.005434783,0.005434783,0.002717391,0,0.057065217
96122,3883,0.795003863,0.00540819,0.016997167,0.005923255,0.000772599,0.149369045
96123,48,0.8125,0,0.020833333,0.020833333,0,0.125
96124,326,0.877300613,0,0,0,0,0.082822086
96125,258,0.887596899,0,0.007751938,0.011627907,0,0.081395349
96126,215,0.91627907,0.009302326,0,0,0,0.074418605
96128,752,0.784574468,0,0.029255319,0.002659574,0,0.143617021
96129,261,0.931034483,0.003831418,0.007662835,0.003831418,0,0.042145594
96130,23150,0.616198704,0.096587473,0.029114471,0.010194384,0.01524838,0.206263499
96132,119,0.705882353,0.016806723,0,0,0.008403361,0.168067227
96133,110,0.563636364,0,0.009090909,0,0,0.427272727
96134,2512,0.525477707,0.001990446,0.011544586,0.001592357,0.000796178,0.430732484
96135,128,0.8515625,0,0.0078125,0,0,0.140625
96136,104,0.846153846,0,0.009615385,0.009615385,0,0.115384615
96137,3297,0.863208978,0.002123142,0.033060358,0.004549591,0,0.077039733
96140,1170,0.906837607,0.004273504,0.009401709,0.017948718,0,0.039316239
96141,744,0.924731183,0.014784946,0.004032258,0.016129032,0,0.036290323
96142,1037,0.912246866,0.005785921,0.006750241,0.010607522,0.00096432,0.037608486
96143,4414,0.487086543,0.001359311,0.003398278,0.004757589,0.001132759,0.49275034
96145,3161,0.911420437,0.0028472,0.0028472,0.012654223,0.000316356,0.055994938
96146,1366,0.890190337,0.003660322,0.002928258,0.051976574,0.002928258,0.028550512
96148,788,0.600253807,0,0.001269036,0.016497462,0,0.368020305
96150,29792,0.67719522,0.006343985,0.005102041,0.04377014,0.00127551,0.245334318
96155,8,0.625,0,0,0.25,0,0.125
96161,18451,0.788412552,0.003306054,0.002980868,0.014308168,0.000921359,0.174407891
962,22491,0.005468854,0.001734027,0,0.000755858,0.000177849,0.991552176
965,9134,0.003831837,0.003722356,0,0.000109481,0.000437924,0.991460477
966,16676,0.017270329,0.001439194,0.000179899,0.001379228,6.00E-05,0.978591988
96701,40281,0.126536084,0.016062163,0.001092326,0.532633251,0.000496512,0.070976391
96703,2368,0.222972973,0.002111486,0.002111486,0.058277027,0.002111486,0.092905405
96704,6505,0.377248271,0.005534204,0.002152191,0.169561875,0.001691007,0.095465027
96705,2319,0.109098749,0.002156102,0.001293661,0.559292799,0,0.084519189
96706,62730,0.152223816,0.029650885,0.001610075,0.421106329,0.00106807,0.115718157
96707,38817,0.196640647,0.025478527,0.001133524,0.291702089,0.000927429,0.121982636
96708,10220,0.556751468,0.004109589,0.003424658,0.069960861,0.003620352,0.105968689
96710,613,0.399673736,0.004893964,0.001631321,0.259380098,0.013050571,0.110929853
96712,7352,0.485582155,0.005440696,0.002312296,0.136697497,0.005304679,0.097388466
96713,1990,0.316080402,0.00201005,0.001507538,0.040201005,0.004522613,0.085929648
96714,1390,0.616546763,0.002877698,0.002877698,0.061870504,0.000719424,0.051079137
96716,2823,0.15267446,0.000708466,0.003188098,0.419766206,0.001062699,0.092100602
96717,5555,0.202880288,0.00720072,0.001440144,0.062826283,0.001440144,0.081008101
96719,1692,0.338652482,0.002364066,0.002364066,0.143617021,0,0.144208038
96720,46165,0.168136034,0.004787176,0.001906206,0.332156396,0.001646269,0.102523557
96722,2484,0.777375201,0.004025765,0.005636071,0.055555556,0.001207729,0.053542673
96725,3592,0.396993318,0.002783964,0.00389755,0.163140312,0.001113586,0.146993318
96726,661,0.357034796,0,0,0.15279879,0.001512859,0.183055976
96727,4878,0.286387864,0.000820008,0.002870029,0.263837638,0.000410004,0.10701107
96728,610,0.309836066,0.004918033,0,0.260655738,0,0.114754098
96729,1303,0.046815042,0.00076746,0,0.032233308,0,0.066001535
96730,1541,0.314081765,0.00843608,0.001946788,0.06164828,0.003893576,0.104477612
96731,3292,0.152490887,0.004252734,0.000607533,0.233292831,0.0009113,0.068347509
96732,24816,0.080673759,0.003465506,0.001168601,0.55105577,0.000685042,0.093286589
96734,50746,0.456863595,0.016848619,0.003074134,0.173530919,0.002423836,0.089662239
96737,4552,0.460017575,0.006810193,0.006151142,0.055799649,0.001757469,0.105228471
96738,6609,0.447874111,0.005295809,0.006052353,0.158722954,0.001210471,0.100317749
96740,33321,0.437561898,0.00543201,0.002941088,0.143092944,0.001320489,0.107139642
96741,5929,0.395176252,0.003035925,0.002529938,0.239669421,0.00067465,0.112497892
96742,90,0.266666667,0,0,0.077777778,0,0.011111111
96743,12160,0.34375,0.002631579,0.001973684,0.145723684,0.001069079,0.083305921
96744,54247,0.196858812,0.005567128,0.001530039,0.337456449,0.001253526,0.085313474
96746,18319,0.342431355,0.004203286,0.002456466,0.24875812,0.001310115,0.104754626
96747,749,0.036048064,0,0.001335113,0.656875834,0.001335113,0.053404539
96748,4503,0.166333555,0.004219409,0.001554519,0.17188541,0.000222074,0.062402843
96749,17047,0.283686279,0.005631489,0.003285035,0.230480436,0.002111809,0.139731331
96750,3793,0.2106512,0.002372792,0.004218297,0.289216979,0.000263644,0.120748748
96751,175,0.194285714,0.011428571,0,0.285714286,0,0.102857143
96752,3680,0.184782609,0.005978261,0.002445652,0.292934783,0.001086957,0.111956522
96753,26892,0.53287223,0.009854232,0.004164807,0.183251525,0.002119589,0.097054886
96754,4084,0.553134182,0.005876592,0.002693438,0.169196866,0.000979432,0.087169442
96755,3575,0.244755245,0.002517483,0.001118881,0.255384615,0.000559441,0.164475524
96756,5190,0.350481696,0.003660886,0.002697495,0.275915222,0.000770713,0.115799615
96757,758,0.150395778,0.006596306,0,0.30474934,0,0.068601583
96759,457,0.008752735,0,0,0.789934354,0,0.072210066
96760,3001,0.326891036,0.004998334,0.004331889,0.168610463,0.001666111,0.129290237
96761,22156,0.377640368,0.00591262,0.002121322,0.284166817,0.001534573,0.116762954
96762,6419,0.275743885,0.006075713,0.001557875,0.130861505,0.001402088,0.051721452
96763,3135,0.136523126,0.001594896,0.000637959,0.529824561,0,0.081020734
96764,799,0.354192741,0.003754693,0.001251564,0.204005006,0,0.170212766
96765,553,0.350813743,0.001808318,0,0.254972875,0,0.142857143
96766,14683,0.178573861,0.003813934,0.001430225,0.468500988,0.001294013,0.079207246
96768,17668,0.345030564,0.003905366,0.002886575,0.185646366,0.001754585,0.127801675
96769,464,0.101293103,0.002155172,0.002155172,0.198275862,0,0.0625
96770,691,0.296671491,0.004341534,0.002894356,0.05788712,0,0.111432706
96771,8339,0.324379422,0.005516249,0.004317064,0.100611584,0.002158532,0.174601271
96772,2304,0.327256944,0.00390625,0.001736111,0.223524306,0.001302083,0.085503472
96773,210,0.566666667,0,0.004761905,0.233333333,0,0.061904762
96774,342,0.280701754,0,0,0.198830409,0.005847953,0.116959064
96776,1490,0.311409396,0.002013423,0.000671141,0.238926174,0.001342282,0.118120805
96777,1479,0.141311697,0.006761325,0.000676133,0.379310345,0,0.102772143
96778,14409,0.379068638,0.007217711,0.008189326,0.13054341,0.002290235,0.140120758
96779,3088,0.45369171,0.001943005,0.002590674,0.202072539,0.002590674,0.100064767
96780,557,0.26032316,0.001795332,0,0.368043088,0,0.15978456
96781,1670,0.224550898,0.00239521,0,0.367065868,0,0.106586826
96782,40496,0.152237258,0.029830107,0.00214836,0.489999012,0.000790202,0.089613789
96783,2060,0.160194175,0.005825243,0.001456311,0.385436893,0.001941748,0.116504854
96785,2646,0.492063492,0.006802721,0.002645503,0.107331822,0,0.090325019
96786,40859,0.284661886,0.067892019,0.005531217,0.258767958,0.001517414,0.14838836
96789,54129,0.15911988,0.021873672,0.001681169,0.453416838,0.001330156,0.091780746
96790,8065,0.484438934,0.005083695,0.002975821,0.143087415,0.001859888,0.080099194
96791,8014,0.304467182,0.007736461,0.001871724,0.344397305,0.003868231,0.097204891
96792,48519,0.095653249,0.011273934,0.001669449,0.128774295,0.000577094,0.156433562
96793,29549,0.176452672,0.004771735,0.002030526,0.334495245,0.001252157,0.100883279
96795,10034,0.101654375,0.002292206,0.00089695,0.141219853,0.000199322,0.095973689
96796,1881,0.166400851,0.006379585,0.003189793,0.329080276,0.001063264,0.080276449
96797,72289,0.069235983,0.01225636,0.000926835,0.606689814,0.000747002,0.068087814
968,3478,0.018688902,0.000862565,0,0.005750431,0.000575043,0.973548016
96813,22881,0.168830034,0.011975001,0.001223723,0.470128054,0.001354836,0.059831301
96814,18721,0.168580738,0.011698093,0.000908071,0.609636237,0.000854655,0.046471877
96815,31470,0.38662218,0.018080712,0.003177629,0.3754687,0.00197013,0.060470289
96816,49368,0.171507859,0.004071463,0.001114082,0.545191217,0.001559715,0.043874575
96817,54628,0.076004979,0.006352054,0.000823753,0.651534012,0.000933587,0.043439262
96818,50586,0.279504211,0.054600087,0.003182699,0.388842763,0.001779148,0.094393706
96819,49492,0.057787117,0.01093106,0.000666774,0.59759153,0.001333549,0.054210782
96821,19856,0.220638598,0.003223207,0.000805802,0.53877921,0.000906527,0.036764706
96822,45007,0.214033373,0.00917635,0.00144422,0.51889706,0.002444064,0.049903348
96825,30263,0.285530185,0.005980901,0.000892179,0.456696296,0.001949575,0.044047186
96826,30842,0.138479995,0.011250892,0.001783283,0.56046949,0.001296933,0.05304455
96850,0,0,0,0,0,0,0
96853,462,0.636363636,0.149350649,0.004329004,0.023809524,0,0.138528139
96857,2522,0.677636796,0.118556701,0.017446471,0.02815226,0.001982554,0.09555908
96859,156,0.532051282,0.147435897,0.012820513,0.057692308,0,0.173076923
96860,1124,0.641459075,0.115658363,0.004448399,0.056939502,0.001779359,0.129003559
96863,52,0.634615385,0.134615385,0,0.019230769,0,0.192307692
969,42219,0.016580213,0.001326417,0.000142116,0.002013312,0.00023686,0.97917999
97001,229,0.903930131,0,0.021834061,0.004366812,0,0.034934498
97002,5623,0.845456162,0.003201138,0.006757958,0.005690912,0.000711364,0.123955184
97004,4388,0.920692799,0.002734731,0.007976299,0.008659982,0.001823154,0.031449407
97005,24906,0.563358227,0.02738296,0.005420381,0.057215129,0.002007548,0.307275355
97006,63036,0.612919601,0.02955454,0.005076464,0.143854305,0.00196713,0.163525604
97007,66954,0.694641097,0.020402067,0.004540431,0.103369478,0.002180602,0.136212922
97008,28969,0.708895716,0.018019262,0.004280438,0.05764783,0.002140219,0.166626394
97009,7762,0.876191703,0.00231899,0.007858799,0.021386241,0.001932492,0.073434682
97011,582,0.908934708,0.001718213,0.017182131,0.006872852,0,0.030927835
97013,22688,0.79032969,0.002380113,0.008374471,0.01137165,0.000793371,0.167797955
97014,1288,0.833850932,0.003881988,0.014751553,0.010869565,0.000776398,0.083074534
97015,19521,0.749449311,0.015265611,0.006352134,0.096716357,0.001075765,0.092618206
97016,6083,0.905803058,0.004767385,0.012987013,0.00641131,0.001150748,0.037645898
97017,2922,0.941136208,0.002395619,0.005817933,0.004791239,0.001026694,0.029431896
97018,1952,0.924180328,0.00102459,0.009733607,0.014856557,0.004098361,0.030737705
97019,3161,0.918380259,0.004428978,0.005694401,0.011705157,0.001265422,0.031319203
97020,791,0.834386852,0.007585335,0.003792668,0.006321113,0,0.12136536
97021,1089,0.920110193,0.004591368,0.01010101,0.006427916,0,0.03030303
97022,3722,0.901665771,0.001074691,0.007254164,0.011015583,0.001343364,0.059376679
97023,9832,0.890561432,0.005593979,0.008340114,0.009662327,0.000508544,0.060821806
97024,10242,0.682679164,0.039445421,0.008592072,0.048330404,0.001074009,0.174477641
97026,3815,0.451376147,0.003931848,0.009698558,0.004193971,0.001572739,0.511664482
97027,12131,0.85096035,0.008655511,0.006924409,0.014755585,0.001401368,0.084659138
97028,217,0.926267281,0,0.00921659,0.004608295,0.004608295,0.050691244
97029,285,0.940350877,0,0.003508772,0.007017544,0.003508772,0.01754386
97030,36693,0.70272259,0.027007876,0.007930668,0.035401848,0.001144632,0.187419944
97031,18375,0.656054422,0.002503401,0.00522449,0.014585034,0.001088435,0.299918367
97032,5043,0.642871307,0.003172715,0.011104501,0.012492564,0.001388063,0.308943089
97033,60,1,0,0,0,0,0
97034,18905,0.904839989,0.004178789,0.00322666,0.032425284,0.001216609,0.033218725
97035,23912,0.839954834,0.008740381,0.003721981,0.070299431,0.0014637,0.043116427
97037,849,0.949352179,0,0.012956419,0.002355713,0,0.016489988
97038,15113,0.857804539,0.003043737,0.006881493,0.005624297,0.000860187,0.106795474
97039,472,0.927966102,0,0.019067797,0,0.002118644,0.046610169
97040,1244,0.828778135,0.000803859,0.011254019,0.004823151,0,0.134244373
97041,2817,0.607383742,0.004259851,0.01029464,0.008874689,0.00141995,0.345047923
97042,2923,0.940130003,0.002052686,0.006842285,0.007526514,0,0.026000684
97045,51359,0.88751728,0.004653517,0.006912128,0.01565451,0.001031952,0.059522187
97048,6691,0.918248393,0.002839635,0.013899268,0.005230907,0.000149454,0.02929308
97049,1899,0.919957873,0.001579779,0.006319115,0.007372301,0.000526593,0.038441285
97050,272,0.8125,0,0.025735294,0,0.003676471,0.158088235
97051,15957,0.87691922,0.005013474,0.012220342,0.01153099,0.000250674,0.055649558
97053,3247,0.92854943,0.002771789,0.008315368,0.008623345,0.00184786,0.024946104
97054,1579,0.952501583,0.000633312,0.009499683,0.00569981,0.001266624,0.013299557
97055,17350,0.882305476,0.002997118,0.00870317,0.010086455,0.000518732,0.068472622
